investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,2001-12-01,"BRYCE, UT",United States,Fatal,Substantial,Bell,206B,No,1.0,Turbo Shaft,Unknown,Unknown,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,DEN02LA013_N911KH,2001,12
Accident,2001-12-01,"Bessemer, AL",United States,Fatal,Destroyed,Cessna,208B,No,1.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Go-around,Probable Cause,MIA02FA037_N499BA,2001,12
Accident,2001-12-02,"Long Beach, CA",United States,Fatal,Destroyed,Bellanca,8KCAB,No,1.0,Reciprocating,Instructional,Unknown,One or More,Unknown,One or More,VMC,Maneuvering,Probable Cause,LAX02LA037_N50554,2001,12
Accident,2001-12-02,"El Dorado, CA",United States,Fatal,Destroyed,Piper,PA-24-250,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,LAX02FA038_N6946P,2001,12
Accident,2001-12-04,"Johnson City, TN",United States,Fatal,Destroyed,Beech,BE-55-T42A,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,MIA02FA039_N50KF,2001,12
Accident,2001-12-05,"SPENCERPORT, NY",United States,Fatal,Substantial,Gillette,Baby Ace,Yes,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,NYC02LA034_N916MG,2001,12
Accident,2001-12-05,"Prescott, AZ",United States,Fatal,Destroyed,Cessna,182E,No,1.0,Reciprocating,Personal,One or More,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,LAX02FA041_N3049Y,2001,12
Accident,2001-12-07,"NEWNAN, GA",United States,Fatal,Substantial,Ferguson,A 26 Vulcan SS,Yes,2.0,Reciprocating,Personal,One or More,One or More,Unknown,Unknown,VMC,Landing,Probable Cause,MIA02LA042_N6129F,2001,12
Accident,2001-12-07,"BANNING, CA",United States,Fatal,Substantial,Burkhart grob,G102 Club Astir IIIB,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,LAX02LA042_N102FC,2001,12
Accident,2001-12-09,"COMFORT, TX",United States,Fatal,Substantial,Heard,RV-6A,Yes,1.0,Reciprocating,Personal,Unknown,One or More,One or More,Unknown,VMC,Landing,Probable Cause,FTW02LA050_N61AZ,2001,12
Accident,2001-12-09,"Marina, CA",United States,Fatal,Destroyed,Rominger,Zic Zac Bird,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,LAX02LA043_N204ED,2001,12
Accident,2001-12-09,"Monticello, AR",United States,Fatal,Destroyed,Cessna,T210-M,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,FTW02FA054_N317RG,2001,12
Accident,2001-12-09,"Lake Michigan, IL",United States,Fatal,Destroyed,Cessna,R182,No,1.0,Reciprocating,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,CHI02FAMS1_N2359C,2001,12
Accident,2001-12-10,"Sierra Blanca, TX",United States,Fatal,Destroyed,Gates learjet,24D,No,2.0,Turbo Jet,Positioning,One or More,Unknown,Unknown,Unknown,VMC,Descent,Probable Cause,FTW02FA048_N997TD,2001,12
Accident,2001-12-11,"Netarts, OR",United States,Fatal,Destroyed,Mooney,M20C,No,1.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,VMC,Unknown,Probable Cause,SEA02LA037_N5774Q,2001,12
Accident,2001-12-12,"SIERRA BLANCA, TX",United States,Fatal,Substantial,Ryan,Navion A,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,IMC,Cruise,Probable Cause,FTW02LA053_N4530K,2001,12
Accident,2001-12-12,"DUNCAN, OK",United States,Fatal,Substantial,Piper,PA-23-250,No,2.0,Reciprocating,Positioning,Unknown,One or More,Unknown,Unknown,IMC,Approach,Probable Cause,FTW02LA052_N127CA,2001,12
Accident,2001-12-12,"Jacksonville, FL",United States,Fatal,Destroyed,Piper,PA-32-260,No,1.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,IMC,Go-around,Probable Cause,MIA02FA045_N7701J,2001,12
Accident,2001-12-12,"Raleigh, NC",United States,Fatal,Destroyed,Piper,PA-46-350P,No,1.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,IMC,Go-around,Probable Cause,MIA02FA044_N41003,2001,12
Accident,2001-12-12,"Waukesha, WI",United States,Fatal,Destroyed,Robinson,R44,No,1.0,Reciprocating,Positioning,One or More,One or More,One or More,Unknown,IMC,Cruise,Probable Cause,CHI02FA049_N7007F,2001,12
Accident,2001-12-12,"Montgomery, AL",United States,Fatal,Destroyed,Beech,BE-55,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Maneuvering,Probable Cause,ATL02FA017_N99DC,2001,12
Accident,2001-12-14,"San Jacinto, CA",United States,Fatal,Destroyed,Cessna,T210L,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,LAX02FA049_N210RE,2001,12
Accident,2001-12-16,"El Paso, TX",United States,Fatal,Destroyed,Schleicher,ASW-24E,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,FTW02LA057_N134EK,2001,12
Accident,2001-12-18,"NEW SMYRNA BCH, FL",United States,Fatal,Substantial,Cessna,172M,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,MIA02LA046_N9882V,2001,12
Accident,2001-12-18,"Mcintosh, NM",United States,Fatal,Unknown,Cameron balloons,Z-90,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,FTW02LA059_N984ZS,2001,12
Accident,2001-12-20,"Boston, MA",United States,Fatal,Unknown,Raytheon,BE-1900D,No,2.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,NYC02LA042_N858CA,2001,12
Accident,2001-12-21,"ELKHART, IN",United States,Fatal,Substantial,Cessna,182P,No,1.0,Reciprocating,Personal,Unknown,One or More,One or More,Unknown,VMC,Approach,Probable Cause,CHI02LA055_N58797,2001,12
Accident,2001-12-25,"SAN CLEMENTE, CA",United States,Fatal,Destroyed,Cessna,172N,No,1.0,Reciprocating,Personal,One or More,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,LAX02FA056_N738BC,2001,12
Accident,2001-12-27,"Park City, UT",United States,Fatal,Destroyed,Hughes,369E,No,1.0,Turbo Shaft,Public Aircraft,One or More,Unknown,Unknown,Unknown,IMC,Maneuvering,Probable Cause,DEN02GA016_N280SP,2001,12
Accident,2001-12-28,"INDEPENDENCE, KS",United States,Fatal,Substantial,Borgman,Smyth Sidewinder,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,CHI02FA059_N133G,2001,12
Accident,2001-12-29,"Gainesville, GA",United States,Fatal,Destroyed,Mooney,M20C,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,ATL02FA026_N6953V,2001,12
Accident,2001-12-29,"Lilburn, GA",United States,Fatal,Destroyed,Cessna,C-210N,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Climb,Probable Cause,ATL02FA025_N139JP,2001,12
Accident,2001-12-30,"MILFORD, CT",United States,Fatal,Substantial,Piper,PA-28R-180,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,IAD02FA024_N7427J,2001,12
Accident,2001-12-31,"Armonk, NY",United States,Fatal,Destroyed,Raytheon,BE-23-B24R,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,NYC02FA044_N2173W,2001,12
Accident,2002-01-01,"HOLLYWOOD, FL",United States,Fatal,Substantial,Piper,PA-31-350,No,2.0,Reciprocating,Unknown,One or More,One or More,Unknown,Unknown,VMC,Descent,Probable Cause,MIA02FA048_N3525Y,2002,01
Accident,2002-01-04,"Petaluma, CA",United States,Fatal,Destroyed,Cessna,152,No,1.0,Reciprocating,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Climb,Probable Cause,LAX02FA059_N24223,2002,01
Accident,2002-01-05,"BUENA PARK, CA",United States,Fatal,Destroyed,Cessna,T337H,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,LAX02FA061_N1348L,2002,01
Accident,2002-01-05,"Oak Grove, LA",United States,Fatal,Destroyed,Beech,95-B55,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Maneuvering,Probable Cause,FTW02FA062_N77RY,2002,01
Accident,2002-01-05,"Boulder, CO",United States,Fatal,Destroyed,Cessna,172K,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,DEN02FA017_N78035,2002,01
Accident,2002-01-05,"Tampa, FL",United States,Fatal,Destroyed,Cessna,172R,No,1.0,Reciprocating,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,ATL02FA032_N2371N,2002,01
Accident,2002-01-05,"Rio Grande, PR",United States,Fatal,Destroyed,Cessna,441,No,2.0,Turbo Prop,Personal,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,ATL02FA031_N441AW,2002,01
Accident,2002-01-06,"STURGIS, MI",United States,Fatal,Substantial,Cessna,414A,No,2.0,Reciprocating,Personal,Unknown,One or More,One or More,One or More,IMC,Climb,Probable Cause,CHI02LA060_N6560C,2002,01
Accident,2002-01-09,"DURANGO, CO",United States,Fatal,Substantial,Cessna,172N,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,One or More,VMC,Maneuvering,Probable Cause,FTW02LA063_N3535E,2002,01
Accident,2002-01-10,"OAK HILL, FL",United States,Fatal,Substantial,Springer,Longbow 150,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,ATL02LA035_N150LB,2002,01
Accident,2002-01-12,"RUSH CITY, MN",United States,Fatal,Substantial,Wolter,Avid Flyer,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,CHI02LA062_N4047M,2002,01
Accident,2002-01-12,"La Vernia, TX",United States,Fatal,Minor,Raven,S60A,No,0.0,Unknown,Other Work Use,Unknown,One or More,Unknown,One or More,VMC,Approach,Probable Cause,FTW02LA270_N804DL,2002,01
Accident,2002-01-13,"BAYOU LA BATRE, AL",United States,Fatal,Substantial,Consolidated-vultee,108-M,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,ATL02LA037_N9315K,2002,01
Accident,2002-01-13,"Ilwaco, WA",United States,Fatal,Destroyed,Cessna,150G,No,1.0,Reciprocating,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Climb,Probable Cause,SEA02FA027_N2669J,2002,01
Accident,2002-01-13,"Micanopy, FL",United States,Fatal,Destroyed,Piper,PA-24-250,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,MIA02FA049_N8263P,2002,01
Accident,2002-01-14,"GROVELAND, CA",United States,Fatal,Substantial,Piper,PA-28-180,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,LAX02LA066_N3624R,2002,01
Accident,2002-01-15,"HAINES, AK",United States,Fatal,Substantial,Piper,PA-32,No,1.0,Reciprocating,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,ANC02FA010_N30004,2002,01
Accident,2002-01-17,"Sinton, TX",United States,Fatal,Destroyed,Beech,C23,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Go-around,Probable Cause,FTW02FA071_N6622X,2002,01
Accident,2002-01-17,"Temple, TX",United States,Fatal,Destroyed,Cessna,340A,No,2.0,Reciprocating,Business,One or More,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,FTW02FA070_N339S,2002,01
Accident,2002-01-18,"CLEVELAND, OH",United States,Fatal,Destroyed,Mbb,BK-117 A-3,No,2.0,Turbo Shaft,Positioning,One or More,One or More,Unknown,Unknown,VMC,Maneuvering,Probable Cause,IAD02FA026_N626MB,2002,01
Accident,2002-01-20,"BARING, WA",United States,Fatal,Substantial,Agusta,A109A II,No,2.0,Turbo Shaft,Positioning,Unknown,One or More,Unknown,Unknown,UNK,Climb,Probable Cause,SEA02FA030_N55NW,2002,01
Accident,2002-01-22,"DANVILLE, KY",United States,Fatal,Substantial,Stiles,Choctaw,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Climb,Probable Cause,NYC02LA049_N97CS,2002,01
Accident,2002-01-22,"FARMINGTON, NM",United States,Fatal,Substantial,Cessna,177,No,1.0,Reciprocating,Business,One or More,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,FTW02FA072_N29406,2002,01
Accident,2002-01-23,"Bronson, MI",United States,Fatal,Destroyed,Cessna,402B,No,2.0,Reciprocating,Positioning,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,CHI02FA067_N371JD,2002,01
Accident,2002-01-24,"Indianapolis, IN",United States,Fatal,Unknown,Mcdonnell douglas,DC-9-41,No,2.0,Turbo Jet,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,CHI02LA069_N754NW,2002,01
Accident,2002-01-25,"Chittenden, VT",United States,Fatal,Destroyed,Smith,Aerostar 601P,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,NYC02FA051_N104CS,2002,01
Accident,2002-01-26,"IMMOKALEE, FL",United States,Fatal,Substantial,"Quitzau, carl",Vortex,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,,2002,01
Accident,2002-01-26,"PAYSON, AZ",United States,Fatal,Substantial,Cessna,172M,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,LAX02LA070_N5264R,2002,01
Accident,2002-01-26,"NORTH LAS VEGAS, NV",United States,Fatal,Substantial,Cameron balloons us,N-145,No,0.0,Unknown,Other Work Use,One or More,One or More,One or More,Unknown,VMC,Approach,Probable Cause,LAX02FA069_N8004J,2002,01
Accident,2002-01-27,"CLARKSVILLE, VA",United States,Fatal,Substantial,Wilburn,Jodel F-12,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,IAD02LA028_N722Z,2002,01
Accident,2002-01-27,"Alexandria, MN",United States,Fatal,Destroyed,Bellanca,17-30A,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Takeoff,Probable Cause,CHI02LA070_N4002B,2002,01
Accident,2002-01-28,"American Fork, UT",United States,Fatal,Destroyed,Beech,V35B,No,1.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,IMC,Maneuvering,Probable Cause,DEN02LA023_N1176T,2002,01
Accident,2002-01-30,"San Diego, CA",United States,Fatal,Destroyed,Hillyer,XL-RG Velocity,Yes,1.0,Turbo Prop,Personal,One or More,Unknown,Unknown,Unknown,VMC,Descent,Probable Cause,LAX02LA072_C-FPDL,2002,01
Accident,2002-01-30,"Stonyford, CA",United States,Fatal,Destroyed,Piper,Aerostar 601P,No,2.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,LAX02FA073_N3636M,2002,01
Accident,2002-01-30,"Winfield, KS",United States,Fatal,Destroyed,Cessna,441,No,2.0,Turbo Prop,Business,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,CHI02FA074_N441AR,2002,01
Accident,2002-01-31,"SILVER CITY, MT",United States,Fatal,Substantial,Robinson,R-22 BETA,No,1.0,Reciprocating,Other Work Use,Unknown,One or More,Unknown,Unknown,VMC,Other,Probable Cause,SEA02FA035_N7507G,2002,01
Accident,2002-01-31,"Chester, CT",United States,Fatal,Destroyed,Beech,V35B,No,1.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,NYC02FA055_N32BR,2002,01
Accident,2002-02-01,"MOLINO, FL",United States,Fatal,Substantial,Harleman,Tornado II,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,MIA02LA058_N140V,2002,02
Accident,2002-02-01,"RIVER RANCH, FL",United States,Fatal,Substantial,Cessna,R172E,No,1.0,Reciprocating,Instructional,Unknown,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,MIA02LA057_N7878N,2002,02
Accident,2002-02-02,"PUYALLUP, WA",United States,Fatal,Substantial,Aero commander,520,No,2.0,Reciprocating,Unknown,Unknown,One or More,One or More,Unknown,VMC,Takeoff,Probable Cause,SEA02FA036_N520SE,2002,02
Accident,2002-02-04,"Hobbs, NM",United States,Fatal,Destroyed,Piper,PA-31T,No,2.0,Turbo Prop,Personal,Unknown,One or More,Unknown,Unknown,IMC,Approach,Probable Cause,FTW02LA076_N794CA,2002,02
Accident,2002-02-04,"Bethel, AK",United States,Fatal,Destroyed,Cessna,206,No,1.0,Reciprocating,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,ANC02FA014_N756HL,2002,02
Accident,2002-02-05,"TALKEETNA, AK",United States,Fatal,Substantial,Cessna,150,No,1.0,Reciprocating,Personal,Unknown,One or More,One or More,Unknown,VMC,Maneuvering,Probable Cause,ANC02LA013_N3829J,2002,02
Accident,2002-02-06,"Atlanta, GA",United States,Fatal,Destroyed,Piper,PA-32-300,No,1.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,ATL02FA043_N4105W,2002,02
Accident,2002-02-08,"Broomfield, CO",United States,Fatal,Unknown,Gulfstream aerospace,G-IV,No,2.0,Turbo Fan,Executive/corporate,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,DEN02LA029_N434QS,2002,02
Accident,2002-02-10,"BORING, OR",United States,Fatal,Substantial,Bitton/sport flight aviation,Talon,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,,2002,02
Accident,2002-02-10,"Cedar Key, FL",United States,Fatal,Destroyed,Cessna,TR182,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,MIA02FA059_N5136S,2002,02
Accident,2002-02-12,"SCAPPOOSE, OR",United States,Fatal,Substantial,Piper,PA-24-180,No,1.0,Reciprocating,Personal,One or More,Unknown,One or More,Unknown,VMC,Taxi,Probable Cause,SEA02LA040_N7004P,2002,02
Accident,2002-02-12,"COPPERHILL, TN",United States,Fatal,Substantial,Aero commander,500U,No,2.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,ATL02LA046_N441WW,2002,02
Accident,2002-02-12,"Minden, NV",United States,Fatal,Destroyed,Ellenberger/werner,Glasair I TD,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,LAX02LA085_N777WE,2002,02
Accident,2002-02-16,"BELLE GLADE, FL",United States,Fatal,Substantial,"Smith, ted aerostar",601P,No,2.0,Reciprocating,Business,Unknown,One or More,Unknown,Unknown,VMC,Maneuvering,Probable Cause,MIA02LA061_N715RM,2002,02
Accident,2002-02-16,"New Smyrna Bch., FL",United States,Fatal,Destroyed,Bell,206L-1,No,1.0,Turbo Shaft,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,ATL02FA048_N23PJ,2002,02
Accident,2002-02-17,"EXETER, RI",United States,Fatal,Substantial,Rockwell,500S,No,2.0,Reciprocating,Business,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,NYC02FA060_N999N,2002,02
Accident,2002-02-18,"POND CREEK, OK",United States,Fatal,Substantial,Cessna,177,No,1.0,Reciprocating,Other Work Use,Unknown,One or More,Unknown,Unknown,VMC,Maneuvering,Probable Cause,FTW02LA081_N3402T,2002,02
Accident,2002-02-19,"Beaumont, TX",United States,Fatal,Unknown,Boeing,737-724,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,IMC,Climb,Probable Cause,NYC02LA065_N24736,2002,02
Accident,2002-02-21,"BLOWING ROCK, NC",United States,Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Personal,Unknown,One or More,One or More,Unknown,VMC,Maneuvering,Probable Cause,ATL02LA050_N757AS,2002,02
Accident,2002-02-23,"FREDERICKSBURG, VA",United States,Fatal,Substantial,Cessna,170,No,1.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,IAD02LA034_N3832V,2002,02
Accident,2002-02-23,"Moreno Valley, CA",United States,Fatal,Unknown,Thunder and colt,Colt 120 A,No,1.0,Unknown,Business,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,LAX02LA150_N240TC,2002,02
Accident,2002-02-23,"Vero Beach, FL",United States,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,ATL02FA051_N7345W,2002,02
Accident,2002-02-25,"WILMINGTON, DE",United States,Fatal,Substantial,Beechcraft,C23,No,1.0,Reciprocating,Instructional,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,IAD02LA035_N2192W,2002,02
Accident,2002-02-26,"POMONA, CA",United States,Fatal,Substantial,Grumman american,AA1B,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,LAX02FA097_N1628R,2002,02
Accident,2002-02-26,"PORT ST. LUCIE, FL",United States,Fatal,Substantial,Krejci,S-51D,Yes,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,ATL02LA055_N51KK,2002,02
Accident,2002-02-28,"PEORIA, AZ",United States,Fatal,Substantial,Schweizer,SGS 2-32,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Approach,Probable Cause,LAX02LA098_N2466W,2002,02
Accident,2002-02-28,"EXTENSION, LA",United States,Fatal,Substantial,Air tractor,AT-502B,No,1.0,Turbo Prop,Aerial Application,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,FTW02LA086_N6073U,2002,02
Accident,2002-02-28,"HAMILTON, GA",United States,Fatal,Substantial,Piper,PA-32-300,No,1.0,Reciprocating,Personal,One or More,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,ATL02FA057_N33584,2002,02
Accident,2002-03-01,"Austin, TX",United States,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,IMC,Go-around,Probable Cause,FTW02FA087_N7236L,2002,03
Accident,2002-03-03,"SONOMA, CA",United States,Fatal,Substantial,Aeronca,C-3,No,1.0,Reciprocating,Personal,Unknown,One or More,One or More,Unknown,VMC,Takeoff,Probable Cause,LAX02LA100_N17438,2002,03
Accident,2002-03-03,"Mexia, TX",United States,Fatal,Destroyed,Beech,BE-60,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,ATL02FA058_N7272D,2002,03
Accident,2002-03-04,"MACON, GA",United States,Fatal,Substantial,Piper,PA-28-151,No,1.0,Reciprocating,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,ATL02FA059_N41340,2002,03
