investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,2003-10-08,"Harrison, AR",United States,Fatal,Destroyed,Twin commander acft. corp.,680FL,No,2.0,Reciprocating,Personal,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,FTW04FA006_N680WS,2003,10
Accident,2003-10-16,"Tampa, FL",United States,Fatal,Unknown,Airbus industrie,A-319-112,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Taxi,Probable Cause,MIA04LA004_N764US,2003,10
Accident,2003-11-01,"Denver, CO",United States,Fatal,Unknown,Boeing,737-500,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Descent,Probable Cause,DEN04LA019_N956UA,2003,11
Accident,2003-11-27,"JACKSONVILLE, FL",United States,Fatal,Substantial,Swearingen,SA-26-AT,No,2.0,Turbo Prop,Personal,One or More,Unknown,One or More,Unknown,IMC,Approach,Probable Cause,MIA04FA029_N698X,2003,11
Accident,2003-11-29,"Spokane, WA",United States,Fatal,Destroyed,Fairchild swearingen,SA227-AT,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,SEA04FA023_N439AF,2003,11
Accident,2003-12-04,"Rosamond, CA",United States,Fatal,Destroyed,Wing aircraft,D-1,No,2.0,Reciprocating,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,LAX04FA057_N8602J,2003,12
Accident,2003-12-23,"Redwood Valley, CA",United States,Fatal,Destroyed,Agusta,A109A,No,2.0,Turbo Shaft,Positioning,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,LAX04FA076_N25RX,2003,12
Accident,2003-12-23,"Helendale, CA",United States,Fatal,Destroyed,Learjet,24B,No,2.0,Turbo Jet,Executive/corporate,One or More,Unknown,Unknown,Unknown,VMC,Climb,Probable Cause,LAX04FA075_N600XJ,2003,12
Accident,2004-01-03,"Cortez, CO",United States,Fatal,Destroyed,Rockwell,690A,No,2.0,Turbo Prop,Positioning,One or More,Unknown,Unknown,Unknown,IMC,Maneuvering,Probable Cause,DEN04FA035_N700SR,2004,01
Accident,2004-02-20,"FT. LAUDERDALE, FL",United States,Fatal,Substantial,Gates learjet,25B,No,2.0,Turbo Jet,Unknown,Unknown,One or More,One or More,One or More,VMC,Cruise,Probable Cause,ANC04FA026_N24RZ,2004,02
Accident,2004-02-28,"NICHOLASVILLE, KY",United States,Fatal,Substantial,Raven industries,Rally RX7,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,NYC04LA078_N4110M,2004,02
Accident,2004-03-01,"Janesville, WI",United States,Fatal,Unknown,Boeing,757-200,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,CHI04LA084_N516UA,2004,03
Accident,2004-03-11,"Napa, CA",United States,Fatal,Destroyed,Mitsubishi,MU-2B-40,No,2.0,Turbo Prop,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,LAX04FA165_N966MA,2004,03
Accident,2004-03-23,,United States,Fatal,Destroyed,Sikorsky,S76A++,No,2.0,Turbo Shaft,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,DCA04MA030_N579EH,2004,03
Accident,2004-03-25,"PITTSFIELD, MA",United States,Fatal,Substantial,Mitsubishi,MU-2B-36,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,NYC04FA093_N201UV,2004,03
Accident,2004-04-04,"CHERRY VALLEY, AR",United States,Fatal,Substantial,Pdps pzl-bielsko,SZD-50-3,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,FTW04LA103_N18SZ,2004,04
Accident,2004-04-05,"JOHNS ISLAND, SC",United States,Fatal,Substantial,Smith,Aerostar 601P,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,ATL04FA090_N869CC,2004,04
Accident,2004-04-10,"St. Louis, MO",United States,Fatal,Unknown,Boeing,737-300,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,IMC,Cruise,Probable Cause,CHI04LA126_N662SW,2004,04
Accident,2004-04-14,"Beach Haven, NJ",United States,Fatal,Unknown,Boeing,737-700,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,IMC,Cruise,Probable Cause,NYC04LA107_N448WN,2004,04
Accident,2004-05-08,"Reno, NV",United States,Fatal,Destroyed,Schleicher,ASW-20,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,LAX04LA203_N126PS,2004,05
Accident,2004-05-09,"San Juan, PR",United States,Fatal,Destroyed,Atr,72,No,2.0,Turbo Prop,Unknown,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,DCA04MA045_N438AT,2004,05
Accident,2004-05-14,"Ferndale, MD",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,IAD04FA021_N755AF,2004,05
Accident,2004-05-22,"Alexandria, PA",United States,Fatal,Destroyed,Masak,Scimitar,Yes,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,IAD04LA022_N12PX,2004,05
Accident,2004-05-22,"Ridgeway, CO",United States,Fatal,Minor,Lindstrand balloons,180A,No,0.0,Unknown,Personal,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,DEN04CA072_N60181,2004,05
Accident,2004-05-23,"Whately, MA",United States,Fatal,Minor,Cameron balloons,N90,No,0.0,Unknown,Other Work Use,Unknown,One or More,Unknown,One or More,VMC,Approach,Probable Cause,NYC04CA128_N6123U,2004,05
Accident,2004-05-26,"Near St. Louis, MO",United States,Fatal,Unknown,Mcdonnell douglas,DC-9-82 (MD-82),No,2.0,Turbo Jet,Unknown,Unknown,One or More,One or More,One or More,VMC,Descent,Probable Cause,CHI04LA127_N573AA,2004,05
Accident,2004-06-03,"DURANGO, CO",United States,Fatal,Substantial,Let,Blanik L-13,No,0.0,Unknown,Personal,Unknown,One or More,One or More,Unknown,VMC,Landing,Probable Cause,DEN04CA085_N99860,2004,06
Accident,2004-06-04,"Liberal, KS",United States,Fatal,Unknown,Boeing,737-7H4,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,CHI04LA148_N757LV,2004,06
Accident,2004-06-12,"Pueblo, CO",United States,Fatal,Destroyed,Hispano aviacion,HA-200,No,2.0,Turbo Jet,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,DEN04LA089_N611HA,2004,06
Accident,2004-06-17,"Aurora, OR",United States,Fatal,Minor,Balloon works,Fire Fly 9,No,0.0,Unknown,Personal,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,SEA04CA109_N3097R,2004,06
Accident,2004-07-10,"Huntersville, NC",United States,Fatal,Unknown,Thunder & colt ltd,210A,No,0.0,Unknown,Business,Unknown,One or More,One or More,Unknown,VMC,Landing,Probable Cause,ATL04LA198_N91101,2004,07
Accident,2004-07-11,"Albuquerque, NM",United States,Fatal,Unknown,Lindstrand balloons,120A,No,0.0,Unknown,Business,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,DEN04CA103_N410LB,2004,07
Accident,2004-07-12,"BEEF ISLAND, VI",United States,Fatal,Substantial,Convair div. of gen. dynamics,440,No,2.0,Turbo Prop,Unknown,One or More,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,ATL04LA153_N4826C,2004,07
Accident,2004-07-15,"Sheridan, IL",United States,Fatal,Unknown,Mcdonnell douglas,DC-9-82,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,CHI04LA196_N585AA,2004,07
Accident,2004-07-17,"Flat Rock, VA",United States,Fatal,Unknown,Airbus industrie,A319,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,NYC04LA168_N812AW,2004,07
Accident,2004-07-21,"Snow Hill, VA",United States,Fatal,Unknown,Bombardier,CL-600,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Maneuvering,Probable Cause,NYC04LA174_N995CA,2004,07
Accident,2004-07-24,"Middletown, OH",United States,Fatal,Minor,Avian,Falcon II,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,NYC04CA177_N15053,2004,07
Accident,2004-07-24,"Wausau, WI",United States,Fatal,Unknown,Aerostar,RX-7,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,CHI04CA191_N7144Y,2004,07
Accident,2004-07-25,"Miami, FL",United States,Fatal,Unknown,Boeing,777,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,DCA04MA061_N797AN,2004,07
Accident,2004-08-09,"Baton Rouge, LA",United States,Fatal,Unknown,Head balloons inc.,AX8-88,No,0.0,Unknown,Personal,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,FTW04CA193_N83063,2004,08
Accident,2004-08-13,"Florence, KY",United States,Fatal,Destroyed,Convair div. of gen. dynamics,CV-340 (580),No,2.0,Turbo Prop,Unknown,One or More,Unknown,One or More,Unknown,VMC,Approach,Probable Cause,DCA04MA068_N586P,2004,08
Accident,2004-08-25,"Dover, PA",United States,Fatal,Unknown,Cameron balloons,Z-90,No,0.0,Unknown,Other Work Use,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,IAD04CA045_N1032B,2004,08
Accident,2004-08-29,"Clyde, NY",United States,Fatal,Unknown,Embraer,EMB-135KL,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,UNK,Cruise,Probable Cause,IAD04LA050_N810AE,2004,08
Accident,2004-08-29,"Albuquerque, NM",United States,Fatal,Unknown,Cameron balloons,A-210,No,0.0,Unknown,Business,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,DEN04CA132_N4503V,2004,08
Accident,2004-09-02,"Maricopa, AZ",United States,Fatal,Destroyed,Schweizer,SGS 2-33A,No,0.0,Unknown,Instructional,Unknown,One or More,Unknown,Unknown,VMC,Landing,Probable Cause,LAX04CA310_N2873H,2004,09
Accident,2004-09-13,"Los Angeles, CA",United States,Fatal,Unknown,Boeing,737-3H4,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Approach,Probable Cause,LAX04LA318_N601WN,2004,09
Accident,2004-09-23,"KODIAK, AK",United States,Fatal,Substantial,Britten-norman,BN-2A,No,2.0,Reciprocating,Unknown,Unknown,One or More,One or More,One or More,VMC,Takeoff,Probable Cause,ANC04LA113_N6522T,2004,09
Accident,2004-09-25,"Lewisburg, WV",United States,Fatal,Minor,Firefly,Galaxy 9,No,0.0,Unknown,Unknown,One or More,Unknown,Unknown,One or More,VMC,Other,Probable Cause,NYC04LA217_N2200Z,2004,09
Accident,2004-09-25,"Fullerton, CA",United States,Fatal,Destroyed,Bushmaster aircraft,2000,No,3.0,Reciprocating,Personal,Unknown,One or More,One or More,Unknown,VMC,Takeoff,Probable Cause,LAX04FA330_N750RW,2004,09
Accident,2004-09-29,"Vega Baja, PR",United States,Fatal,Destroyed,Britten-norman,BN-2A-27,No,2.0,Reciprocating,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,MIA04LA133_N902GD,2004,09
Accident,2004-10-08,"EL PASO, TX",United States,Fatal,Substantial,Schweizer,SGS 1-26E,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,Unknown,VMC,Maneuvering,Probable Cause,DFW05CA004_N17911,2004,10
Accident,2004-10-09,"Albuquerque, NM",United States,Fatal,Unknown,Thunder and colt,180A,No,0.0,Unknown,Personal,Unknown,One or More,One or More,One or More,VMC,Descent,Probable Cause,DEN05CA009_N784TC,2004,10
Accident,2004-10-10,"Albuquerque, NM",United States,Fatal,Unknown,Aerostar international inc.,S-60S,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,DEN05CA010_N6377C,2004,10
Accident,2004-10-19,"Kirksville, MO",United States,Fatal,Destroyed,British aerospace,Jetstream 32,No,2.0,Turbo Prop,Unknown,One or More,One or More,Unknown,Unknown,IMC,Approach,Probable Cause,DCA05MA004_N875JX,2004,10
Accident,2004-10-20,"Santa Rosa Bch, FL",United States,Fatal,Destroyed,Eurocopter deutschland,BO-105 CBS5,No,2.0,Turbo Shaft,Positioning,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,MIA05FA008_N916SH,2004,10
Accident,2004-10-24,"San Diego, CA",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Jet,Positioning,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,LAX05FA015_N30DK,2004,10
Accident,2004-10-25,"Fort Worth, TX",United States,Fatal,Unknown,Saab-scania ab (saab),SF-340B,No,2.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,One or More,VMC,Taxi,Probable Cause,DFW05LA010_N376AE,2004,10
Accident,2004-11-13,"Milwaukee, WI",United States,Fatal,Unknown,Saab-scania ab (saab),340B,No,2.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,CHI05LA028_N305CE,2004,11
Accident,2004-11-22,"Houston, TX",United States,Fatal,Destroyed,Gulfstream aerospace,G-III,No,2.0,Turbo Fan,Positioning,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,DCA05MA011_N85VT,2004,11
Accident,2004-11-28,"Montrose, CO",United States,Fatal,Destroyed,Canadair,CL-600-2A12,No,2.0,Turbo Fan,Unknown,One or More,One or More,Unknown,Unknown,IMC,Takeoff,Probable Cause,DEN05MA029_N873G,2004,11
Accident,2004-11-30,"Chesterfield, MO",United States,Fatal,Destroyed,Hamburger flugzeugbau (hfb),HFB 320 Hansa,No,2.0,Turbo Jet,Ferry,One or More,Unknown,Unknown,Unknown,IMC,Standing,Probable Cause,CHI05FA038_N604GA,2004,11
Accident,2004-12-10,"Englewood, CO",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,DEN05FA034_N538EA,2004,12
Accident,2004-12-17,"Slaton, TX",United States,Fatal,Destroyed,Akers douglas,RA40 Defiant,Yes,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,DFW05LA043_N765MM,2004,12
Accident,2005-01-10,"Oxon Hill, MD",United States,Fatal,Destroyed,Eurocopter deutschland,EC 135 P2,No,2.0,Turbo Shaft,Positioning,One or More,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,NYC05MA039_N136LN,2005,01
Accident,2005-01-13,"Swanzey, NH",United States,Fatal,Destroyed,Embraer,EMB-110P1,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,NYC05FA042_N49BA,2005,01
Accident,2005-02-09,"Cave Creek, AZ",United States,Fatal,Unknown,Cameron balloons,A-250,No,0.0,Unknown,Other Work Use,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,LAX05LA094_N3037V,2005,02
Accident,2005-02-11,"Los Angeles, CA",United States,Fatal,Unknown,Saab-scania,SAAB 340B,No,2.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,LAX05LA105_N394AE,2005,02
Accident,2005-02-28,"San Juan, PR",United States,Fatal,Destroyed,Aero commander,500-S,No,2.0,Reciprocating,Unknown,Unknown,One or More,One or More,Unknown,VMC,Takeoff,Probable Cause,ANC05FA038_N97VB,2005,02
Accident,2005-03-06,"Boston, MA",United States,Fatal,Unknown,Boeing,757-232,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Taxi,Probable Cause,IAD05LA044_N6710E,2005,03
Accident,2005-03-13,"DELAND, FL",United States,Fatal,Substantial,Let,Blanik L-13,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,Unknown,VMC,Landing,Probable Cause,MIA05LA077_N14420,2005,03
Accident,2005-03-20,"Raleigh, NC",United States,Fatal,Unknown,Embraer,EMB-135LR,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Takeoff,Probable Cause,ATL05LA065_N733KR,2005,03
Accident,2005-04-06,"MOKULEIA, HI",United States,Fatal,Substantial,Schweizer,SGS 2-32,No,0.0,Unknown,Other Work Use,One or More,Unknown,One or More,Unknown,VMC,Maneuvering,Probable Cause,LAX05LA131_N693U,2005,04
Accident,2005-04-13,"MARANA, AZ",United States,Fatal,Substantial,Cameron balloons,A-210,No,0.0,Unknown,Other Work Use,One or More,One or More,One or More,Unknown,VMC,Climb,Probable Cause,LAX05LA135_N210EW,2005,04
Accident,2005-04-13,"Saint Helena, CA",United States,Fatal,Unknown,"Firefly balloon, inc.",Firefly 11,No,0.0,Unknown,Other Work Use,Unknown,One or More,Unknown,One or More,VMC,Approach,Probable Cause,LAX05LA143_N15001,2005,04
Accident,2005-04-20,"Chico, CA",United States,Fatal,Destroyed,Lockheed,P-3B,No,4.0,Turbo Prop,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,SEA05MA085_N926AU,2005,04
Accident,2005-04-23,"DELAND, FL",United States,Fatal,Substantial,De havilland,DHC-6,No,2.0,Turbo Prop,Skydiving,One or More,Unknown,Unknown,One or More,VMC,Approach,Probable Cause,MIA05LA096_N24HV,2005,04
Accident,2005-04-29,"Little Rock, AR",United States,Fatal,Unknown,Boeing,737-700,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,DFW05LA112_N727SW,2005,04
Accident,2005-05-05,"NORTH LAS VEGAS, NV",United States,Fatal,Substantial,Gulfstream,695A,No,2.0,Turbo Prop,Personal,One or More,One or More,One or More,Unknown,VMC,Cruise,Probable Cause,LAX05LA151_N337DR,2005,05
Accident,2005-05-08,"Del Mar, CA",United States,Fatal,Unknown,Ultramagic,N-250,No,0.0,Unknown,Other Work Use,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,LAX05LA162_N3002J,2005,05
Accident,2005-05-10,"MINNEAPOLIS, MN",United States,Fatal,Substantial,Airbus industrie,A-319-114,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Taxi,Probable Cause,CHI05MA111B_N368NB,2005,05
Accident,2005-05-10,"MINNEAPOLIS, MN",United States,Fatal,Substantial,Mcdonnell douglas,DC-9-51,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Climb,Probable Cause,CHI05MA111A_N763NC,2005,05
Accident,2005-05-14,"JEAN, NV",United States,Fatal,Substantial,Schweizer,SGS 1-26E,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,Unknown,VMC,Cruise,Probable Cause,LAX05LA171_N633S,2005,05
Accident,2005-05-18,"SHREVEPORT, LA",United States,Fatal,Substantial,Aerostar international inc.,S53A,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Cruise,Probable Cause,DFW05LA125_N699WH,2005,05
Accident,2005-05-21,"Augusta, GA",United States,Fatal,Unknown,Canadair,CL600,No,2.0,Turbo Fan,Positioning,Unknown,One or More,Unknown,One or More,VMC,Climb,Probable Cause,ATL05CA085_N699CW,2005,05
Accident,2005-05-24,"HILLSBORO, OR",United States,Fatal,Substantial,Mitsubishi,MU-2B-25,No,2.0,Turbo Prop,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,SEA05FA105_N312MA,2005,05
Accident,2005-05-27,"Sparta, MO",United States,Fatal,Minor,Aerostar,S-57A,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,CHI05CA133_N71072,2005,05
Accident,2005-05-31,"TETERBORO, NJ",United States,Fatal,Substantial,Swearingen,SA-226T,No,2.0,Turbo Prop,Personal,Unknown,One or More,Unknown,Unknown,VMC,Landing,Probable Cause,NYC05LA089_N22DW,2005,05
Accident,2005-06-05,"New Chicago, IN",United States,Fatal,Unknown,Boeing,757-223,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Descent,Probable Cause,CHI05LA135_N602AN,2005,06
Accident,2005-06-07,"Washington, DC",United States,Fatal,Minor,Embraer,170,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,One or More,VMC,Standing,Probable Cause,DCA05MA070_N803MD,2005,06
Accident,2005-06-10,"Scottsbluff, NE",United States,Fatal,Minor,Airbus industrie,A-319-114,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,DEN05LA090_N302NB,2005,06
Accident,2005-06-11,"Wenatchee, WA",United States,Fatal,Destroyed,Avia stroitel,AC-4B,No,0.0,Unknown,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,SEA05LA114_N1198Z,2005,06
Accident,2005-06-13,"Fort Lauderdale, FL",United States,Fatal,Destroyed,Douglas,R4D-8,No,2.0,Reciprocating,Business,Unknown,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,MIA05FA123_N3906J,2005,06
Accident,2005-06-17,"NEW YORK, NY",United States,Fatal,Substantial,Sikorsky,S-76C,No,2.0,Turbo Shaft,Executive/corporate,Unknown,One or More,One or More,Unknown,VMC,Maneuvering,Probable Cause,IAD05MA078_N317MY,2005,06
Accident,2005-07-03,"Big Pine, CA",United States,Fatal,Destroyed,Schleicher,ASW-20,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,LAX05LA224_N31AP,2005,07
Accident,2005-07-11,"Raleigh-Durham, NC",United States,Fatal,Unknown,Boeing,767-232,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,DCA05MA083_N113DA,2005,07
Accident,2005-07-15,"EAGLE, CO",United States,Fatal,Substantial,Gates learjet,35A,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,Unknown,VMC,Landing,Probable Cause,DEN05LA111_N620JM,2005,07
Accident,2005-07-19,"Sparks, NV",United States,Fatal,Destroyed,As+ ltd,AC4,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,LAX05LA239_N9276Y,2005,07
Accident,2005-07-21,"Las Vegas, NV",United States,Fatal,Destroyed,Aero commander,680 FL,No,2.0,Reciprocating,Public Aircraft,Unknown,One or More,One or More,Unknown,VMC,Takeoff,Probable Cause,LAX05GA243_N7UP,2005,07
Accident,2005-08-04,"DRIGGS, ID",United States,Fatal,Substantial,Burkhart grob,G103 Twin Astir,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,SEA05LA164_N153SS,2005,08
Accident,2005-08-04,"Parker, CO",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,DFW05FA202_N454MA,2005,08
Accident,2005-08-19,"Denton, TX",United States,Fatal,Unknown,Aerostar international,RX-8,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,DFW05CA223_N6339G,2005,08
